Version;Date_of_report;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_flow_per_100000
2;2022-03-02;2020-07-18;10020;Woudenberg;0
2;2022-03-02;2020-07-19;9017;Bergharen;2388027435679
2;2022-03-02;2020-07-19;29003;Land Van Cuijk;0
2;2022-03-02;2020-07-19;17011;Ridderkerk;8921191143437
2;2022-03-02;2020-07-19;21001;Walcheren;0
2;2022-03-02;2020-07-20;28003;Aarle-Rixtel;10019557486755
2;2022-03-02;2020-07-20;8022;Apeldoorn;0
2;2022-03-02;2020-07-20;9013;Asperen;2151812846668
2;2022-03-02;2020-07-20;28002;Asten;374100665656
2;2022-03-02;2020-07-20;27008;S Hertogenbosch;952249561433
2;2022-03-02;2020-07-20;28005;Dinther;0
2;2022-03-02;2020-07-20;8017;Epe;0
2;2022-03-02;2020-07-20;1033;Garmerwolde;3495868628292
2;2022-03-02;2020-07-20;15008;Harnaschpolder;2785192681135
2;2022-03-02;2020-07-20;15005;Houtrust;4956581449750
2;2022-03-02;2020-07-20;6004;Lelystad;1757704679866
2;2022-03-02;2020-07-20;17054;Piershil;0
2;2022-03-02;2020-07-20;27010;Sint-Oedenrode;0
2;2022-03-02;2020-07-21;12006;Alkmaar;2693220890142
2;2022-03-02;2020-07-21;11014;Amsterdam West;8689891200235
2;2022-03-02;2020-07-21;25021;Bath;0
2;2022-03-02;2020-07-21;12022;Beverwijk;0
2;2022-03-02;2020-07-21;11008;Blaricum;0
2;2022-03-02;2020-07-21;4019;Deventer;4841933320446
2;2022-03-02;2020-07-21;3033;Echten;0
2;2022-03-02;2020-07-21;5002;Enschede;0
2;2022-03-02;2020-07-21;2038;Franeker;0
2;2022-03-02;2020-07-21;2032;Harlingen;0
2;2022-03-02;2020-07-21;25020;Kaatsheuvel;56580626374468
2;2022-03-02;2020-07-21;4023;Kampen;0
2;2022-03-02;2020-07-21;25027;Lage Zwaluwe;0
2;2022-03-02;2020-07-21;2011;Leeuwarden;0
2;2022-03-02;2020-07-21;10037;Loenen;0
2;2022-03-02;2020-07-21;25017;Nieuwveer;11399733441417
2;2022-03-02;2020-07-21;25013;Riel;15119006862091
2;2022-03-02;2020-07-21;3027;Smilde;0
2;2022-03-02;2020-07-22;9016;Arnhem;523056151244
2;2022-03-02;2020-07-22;2021;Damwoude;0
2;2022-03-02;2020-07-22;2012;Drachten;0
2;2022-03-02;2020-07-22;7022;Etten;0
2;2022-03-02;2020-07-22;13010;Haarlem Waarderpolder;0
2;2022-03-02;2020-07-22;2022;Joure;0
2;2022-03-02;2020-07-22;13033;Leiden Zuid-West;0
2;2022-03-02;2020-07-22;13030;Leimuiden;0
2;2022-03-02;2020-07-22;30007;Bosscherveld;0
2;2022-03-02;2020-07-22;13038;Nieuwveen;0
2;2022-03-02;2020-07-22;9024;Nijmegen;0
2;2022-03-02;2020-07-22;30023;Panheel;0
2;2022-03-02;2020-07-22;30011;Simpelveld;0
2;2022-03-02;2020-07-22;30022;Susteren;0
2;2022-03-02;2020-07-22;23002;Terneuzen;995000301149
2;2022-03-02;2020-07-22;10009;Utrecht;7665534693236
2;2022-03-02;2020-07-22;30017;Venlo;783375259798
2;2022-03-02;2020-07-22;30020;Venray;1135871573983
2;2022-03-02;2020-07-22;7016;Winterswijk;0
2;2022-03-02;2020-07-23;3010;Assen;0
2;2022-03-02;2020-07-23;16010;Kralingseveer;24816049826012
2;2022-03-02;2020-07-23;12023;Den Helder;7993085612032
2;2022-03-02;2020-07-23;5012;Oldenzaal;0
2;2022-03-02;2020-07-23;1039;Scheemda;0
2;2022-03-02;2020-07-23;3028;Sleen;0
2;2022-03-02;2020-07-23;1008;Stadskanaal;0
2;2022-03-02;2020-07-23;4027;Tollebeek;0
2;2022-03-02;2020-07-23;3023;Tweede Exloermond;0
2;2022-03-02;2020-07-23;12021;Wervershoof;0
2;2022-03-02;2020-07-23;12018;Wieringen;0
2;2022-03-02;2020-07-23;6006;Zeewolde;0
2;2022-03-02;2020-07-24;10027;Amersfoort;0
2;2022-03-02;2020-07-24;5025;Den Ham;4163898870015
2;2022-03-02;2020-07-24;8021;Ede;0
2;2022-03-02;2020-07-24;4024;Hardenberg;0
2;2022-03-02;2020-07-24;10020;Woudenberg;0
2;2022-03-02;2020-07-25;29003;Land Van Cuijk;4344527067920
2;2022-03-02;2020-07-25;18006;Westerschouwen;15500143949184
2;2022-03-02;2020-07-26;28003;Aarle-Rixtel;3903156599166
2;2022-03-02;2020-07-26;9016;Arnhem;0
2;2022-03-02;2020-07-26;3010;Assen;0
2;2022-03-02;2020-07-26;27008;S Hertogenbosch;1434360091642
2;2022-03-02;2020-07-26;28005;Dinther;20652306244350
2;2022-03-02;2020-07-26;8017;Epe;0
2;2022-03-02;2020-07-26;1034;Feerwerd;0
2;2022-03-02;2020-07-26;1033;Garmerwolde;0
2;2022-03-02;2020-07-26;6004;Lelystad;14865989177118
2;2022-03-02;2020-07-26;9024;Nijmegen;0
2;2022-03-02;2020-07-26;10009;Utrecht;0
2;2022-03-02;2020-07-26;6006;Zeewolde;7922805854849
2;2022-03-02;2020-07-27;12006;Alkmaar;23754022265649
2;2022-03-02;2020-07-27;11014;Amsterdam West;42614034160724
2;2022-03-02;2020-07-27;12022;Beverwijk;5590815313252
2;2022-03-02;2020-07-27;11008;Blaricum;0
2;2022-03-02;2020-07-27;4019;Deventer;0
2;2022-03-02;2020-07-27;2012;Drachten;0
2;2022-03-02;2020-07-27;5002;Enschede;7490497882479
2;2022-03-02;2020-07-27;2038;Franeker;0
2;2022-03-02;2020-07-27;15008;Harnaschpolder;41971619647317
2;2022-03-02;2020-07-27;15005;Houtrust;50979490943129
2;2022-03-02;2020-07-27;4023;Kampen;6236036214209
2;2022-03-02;2020-07-27;10037;Loenen;0
2;2022-03-02;2020-07-27;17011;Ridderkerk;6537481987096
2;2022-03-02;2020-07-27;4026;Zwolle;0
2;2022-03-02;2020-07-28;9013;Asperen;14002262452933
2;2022-03-02;2020-07-28;28002;Asten;454697795177
2;2022-03-02;2020-07-28;25021;Bath;4801762259329
2;2022-03-02;2020-07-28;9017;Bergharen;0
2;2022-03-02;2020-07-28;2021;Damwoude;0
2;2022-03-02;2020-07-28;13010;Haarlem Waarderpolder;6593564843508
2;2022-03-02;2020-07-28;25020;Kaatsheuvel;4646758382937
2;2022-03-02;2020-07-28;25027;Lage Zwaluwe;0
2;2022-03-02;2020-07-28;2011;Leeuwarden;6011000428622
2;2022-03-02;2020-07-28;13033;Leiden Zuid-West;3950666915054
2;2022-03-02;2020-07-28;25017;Nieuwveer;0
2;2022-03-02;2020-07-28;17054;Piershil;0
2;2022-03-02;2020-07-28;25012;Putte;565678015568
2;2022-03-02;2020-07-28;25013;Riel;11647491262341
2;2022-03-02;2020-07-28;23002;Terneuzen;0
2;2022-03-02;2020-07-29;16010;Kralingseveer;64648925142775
2;2022-03-02;2020-07-29;15007;De Groote Lucht;2765263197512
2;2022-03-02;2020-07-29;12023;Den Helder;0
2;2022-03-02;2020-07-29;10008;Driebergen;0
2;2022-03-02;2020-07-29;3033;Echten;0
2;2022-03-02;2020-07-29;7022;Etten;0
2;2022-03-02;2020-07-29;13030;Leimuiden;0
2;2022-03-02;2020-07-29;30007;Bosscherveld;1687433387821
2;2022-03-02;2020-07-29;13038;Nieuwveen;0
2;2022-03-02;2020-07-29;5012;Oldenzaal;0
2;2022-03-02;2020-07-29;30023;Panheel;0
2;2022-03-02;2020-07-29;30011;Simpelveld;0
2;2022-03-02;2020-07-29;3028;Sleen;0
2;2022-03-02;2020-07-29;3027;Smilde;0
2;2022-03-02;2020-07-29;27010;Sint-Oedenrode;0
2;2022-03-02;2020-07-29;30022;Susteren;6074508546074
2;2022-03-02;2020-07-29;32002;Tilburg;6729702539324
2;2022-03-02;2020-07-29;4027;Tollebeek;0
2;2022-03-02;2020-07-29;30017;Venlo;0
2;2022-03-02;2020-07-29;30020;Venray;2279987667441
2;2022-03-02;2020-07-29;12021;Wervershoof;3068794957933
2;2022-03-02;2020-07-29;12018;Wieringen;2250573561342
2;2022-03-02;2020-07-29;7016;Winterswijk;1086889907364
2;2022-03-02;2020-07-30;10027;Amersfoort;955864374511
2;2022-03-02;2020-07-30;8021;Ede;6821294911851
2;2022-03-02;2020-07-30;2015;Gorredijk;1698685022065
2;2022-03-02;2020-07-30;2022;Joure;0
2;2022-03-02;2020-07-30;21001;Walcheren;4011732085983
2;2022-03-02;2020-07-30;18006;Westerschouwen;6538239719299
2;2022-03-02;2020-07-30;10020;Woudenberg;0
2;2022-03-02;2020-07-31;29003;Land Van Cuijk;5112895786040
2;2022-03-02;2020-08-01;28003;Aarle-Rixtel;8632802942323
2;2022-03-02;2020-08-01;8022;Apeldoorn;1076659861599
2;2022-03-02;2020-08-01;3010;Assen;0
2;2022-03-02;2020-08-01;27008;S Hertogenbosch;11351655863437
2;2022-03-02;2020-08-01;28005;Dinther;8243701162763
2;2022-03-02;2020-08-01;8017;Epe;9023832284486
2;2022-03-02;2020-08-01;2038;Franeker;0
2;2022-03-02;2020-08-01;1033;Garmerwolde;3166566398534
2;2022-03-02;2020-08-01;2032;Harlingen;0
2;2022-03-02;2020-08-01;2022;Joure;0
2;2022-03-02;2020-08-01;6004;Lelystad;6082877196593
2;2022-03-02;2020-08-01;1039;Scheemda;0
2;2022-03-02;2020-08-01;1008;Stadskanaal;2258839486629
2;2022-03-02;2020-08-01;3023;Tweede Exloermond;0
2;2022-03-02;2020-08-01;6006;Zeewolde;0
2;2022-03-02;2020-08-02;12006;Alkmaar;10690098845334
2;2022-03-02;2020-08-02;11014;Amsterdam West;7870160137638
2;2022-03-02;2020-08-02;9017;Bergharen;0
2;2022-03-02;2020-08-02;12022;Beverwijk;1793726755272
2;2022-03-02;2020-08-02;4019;Deventer;8238164911268
2;2022-03-02;2020-08-02;10008;Driebergen;0
2;2022-03-02;2020-08-02;3033;Echten;2640934149518
2;2022-03-02;2020-08-02;5002;Enschede;1727718397927
2;2022-03-02;2020-08-02;4023;Kampen;0
2;2022-03-02;2020-08-02;2011;Leeuwarden;0
2;2022-03-02;2020-08-02;13033;Leiden Zuid-West;0
2;2022-03-02;2020-08-02;3027;Smilde;0
2;2022-03-02;2020-08-02;23002;Terneuzen;0
2;2022-03-02;2020-08-02;21001;Walcheren;148399852916461
2;2022-03-02;2020-08-02;4026;Zwolle;0
2;2022-03-02;2020-08-02;15005;Houtrust;23528244074069
2;2022-03-02;2020-08-03;9016;Arnhem;2827735940460
2;2022-03-02;2020-08-03;28002;Asten;0
2;2022-03-02;2020-08-03;2021;Damwoude;0
2;2022-03-02;2020-08-03;2012;Drachten;0
2;2022-03-02;2020-08-03;13010;Haarlem Waarderpolder;14462935073031
2;2022-03-02;2020-08-03;15008;Harnaschpolder;20117773796311
2;2022-03-02;2020-08-03;2022;Joure;0
2;2022-03-02;2020-08-03;9024;Nijmegen;10557670481626
2;2022-03-02;2020-08-03;5012;Oldenzaal;2165291387910
2;2022-03-02;2020-08-03;17011;Ridderkerk;54724285828732
2;2022-03-02;2020-08-03;10009;Utrecht;10673508459833
2;2022-03-02;2020-08-04;15007;De Groote Lucht;18932149945464
2;2022-03-02;2020-08-04;5025;Den Ham;1063552397557
2;2022-03-02;2020-08-04;12023;Den Helder;0
2;2022-03-02;2020-08-04;4024;Hardenberg;0
2;2022-03-02;2020-08-04;25020;Kaatsheuvel;3439253992887
2;2022-03-02;2020-08-04;25027;Lage Zwaluwe;0
2;2022-03-02;2020-08-04;25017;Nieuwveer;16940584912618
2;2022-03-02;2020-08-04;17054;Piershil;0
2;2022-03-02;2020-08-04;25013;Riel;8562991421350
2;2022-03-02;2020-08-04;32002;Tilburg;1428970760357
2;2022-03-02;2020-08-04;4027;Tollebeek;3552403086790
2;2022-03-02;2020-08-04;12021;Wervershoof;9667967731099
2;2022-03-02;2020-08-04;12018;Wieringen;0
2;2022-03-02;2020-08-05;10027;Amersfoort;3959518657220
2;2022-03-02;2020-08-05;11008;Blaricum;0
2;2022-03-02;2020-08-05;8021;Ede;3348293095974
2;2022-03-02;2020-08-05;5002;Enschede;3315853472741
2;2022-03-02;2020-08-05;7022;Etten;1390447872156
2;2022-03-02;2020-08-05;13030;Leimuiden;0
2;2022-03-02;2020-08-05;10037;Loenen;905010212316
2;2022-03-02;2020-08-05;30007;Bosscherveld;555439868777
2;2022-03-02;2020-08-05;13038;Nieuwveen;11661945485274
2;2022-03-02;2020-08-05;30023;Panheel;0
2;2022-03-02;2020-08-05;30011;Simpelveld;0
2;2022-03-02;2020-08-05;27010;Sint-Oedenrode;0
2;2022-03-02;2020-08-05;30022;Susteren;0
2;2022-03-02;2020-08-05;30017;Venlo;1059166322900
2;2022-03-02;2020-08-05;30020;Venray;0
2;2022-03-02;2020-08-05;7016;Winterswijk;0
2;2022-03-02;2020-08-05;10020;Woudenberg;0
2;2022-03-02;2020-08-06;3010;Assen;2100349791010
2;2022-03-02;2020-08-06;1033;Garmerwolde;683111204349
2;2022-03-02;2020-08-06;1039;Scheemda;0
2;2022-03-02;2020-08-06;3028;Sleen;1140281294022
2;2022-03-02;2020-08-06;1008;Stadskanaal;1306088648605
2;2022-03-02;2020-08-06;3023;Tweede Exloermond;0
2;2022-03-02;2020-08-07;28003;Aarle-Rixtel;7101893447206
2;2022-03-02;2020-08-07;8022;Apeldoorn;0
2;2022-03-02;2020-08-07;27008;S Hertogenbosch;2848680506782
2;2022-03-02;2020-08-07;28005;Dinther;1958466127156
2;2022-03-02;2020-08-07;8017;Epe;3698145605086
2;2022-03-02;2020-08-07;6004;Lelystad;1750010460730
2;2022-03-02;2020-08-07;6006;Zeewolde;0
2;2022-03-02;2020-08-08;1034;Feerwerd;0
2;2022-03-02;2020-08-08;2038;Franeker;0
2;2022-03-02;2020-08-09;9016;Arnhem;4749554095757
2;2022-03-02;2020-08-09;15007;De Groote Lucht;16185664113115
2;2022-03-02;2020-08-09;13010;Haarlem Waarderpolder;14679554545276
2;2022-03-02;2020-08-09;9024;Nijmegen;1962799735908
2;2022-03-02;2020-08-10;12023;Den Helder;4688593934008
2;2022-03-02;2020-08-10;4019;Deventer;2754021066881
2;2022-03-02;2020-08-10;3033;Echten;4948620989226
2;2022-03-02;2020-08-10;5002;Enschede;6239497358538
2;2022-03-02;2020-08-10;2015;Gorredijk;1576802141281
2;2022-03-02;2020-08-10;15008;Harnaschpolder;19795652099336
2;2022-03-02;2020-08-10;15005;Houtrust;18694841649061
2;2022-03-02;2020-08-10;4023;Kampen;4901291196820
2;2022-03-02;2020-08-10;2011;Leeuwarden;0
2;2022-03-02;2020-08-10;3027;Smilde;0
2;2022-03-02;2020-08-10;32002;Tilburg;5673746792416
2;2022-03-02;2020-08-10;4027;Tollebeek;0
2;2022-03-02;2020-08-10;21001;Walcheren;2892685230705
2;2022-03-02;2020-08-10;12021;Wervershoof;5883473078852
2;2022-03-02;2020-08-10;12018;Wieringen;0
2;2022-03-02;2020-08-10;4026;Zwolle;0
2;2022-03-02;2020-08-11;10027;Amersfoort;9362054292536
2;2022-03-02;2020-08-11;11014;Amsterdam West;21921705061117
2;2022-03-02;2020-08-11;9016;Arnhem;1144732928567
2;2022-03-02;2020-08-11;9013;Asperen;0
2;2022-03-02;2020-08-11;28002;Asten;0
2;2022-03-02;2020-08-11;25021;Bath;8817711127919
2;2022-03-02;2020-08-11;9017;Bergharen;0
2;2022-03-02;2020-08-11;11008;Blaricum;3160646246439
2;2022-03-02;2020-08-11;16010;Kralingseveer;12049011678625
2;2022-03-02;2020-08-11;2021;Damwoude;12737002009611
2;2022-03-02;2020-08-11;2012;Drachten;0
2;2022-03-02;2020-08-11;8021;Ede;3974766586012
2;2022-03-02;2020-08-11;2022;Joure;0
2;2022-03-02;2020-08-11;25020;Kaatsheuvel;0
2;2022-03-02;2020-08-11;25027;Lage Zwaluwe;6072129404244
2;2022-03-02;2020-08-11;13033;Leiden Zuid-West;7610540749311
2;2022-03-02;2020-08-11;25017;Nieuwveer;5931694004207
2;2022-03-02;2020-08-11;17054;Piershil;2050023322896
2;2022-03-02;2020-08-11;25012;Putte;0
2;2022-03-02;2020-08-11;17011;Ridderkerk;12307593544336
2;2022-03-02;2020-08-11;25013;Riel;0
2;2022-03-02;2020-08-11;27010;Sint-Oedenrode;0
2;2022-03-02;2020-08-11;10009;Utrecht;15676262505698
2;2022-03-02;2020-08-11;10020;Woudenberg;1892615887568
2;2022-03-02;2020-08-12;5025;Den Ham;0
2;2022-03-02;2020-08-12;10008;Driebergen;1833980119681
2;2022-03-02;2020-08-12;7022;Etten;5362014319470
2;2022-03-02;2020-08-12;4024;Hardenberg;0
2;2022-03-02;2020-08-12;29003;Land Van Cuijk;1884699857532
2;2022-03-02;2020-08-12;13030;Leimuiden;0
2;2022-03-02;2020-08-12;10037;Loenen;1641829156718
2;2022-03-02;2020-08-12;30007;Bosscherveld;3896843843241
2;2022-03-02;2020-08-12;13038;Nieuwveen;4410981047404
2;2022-03-02;2020-08-12;5012;Oldenzaal;3440519548317
2;2022-03-02;2020-08-12;30023;Panheel;0
2;2022-03-02;2020-08-12;30011;Simpelveld;4484482772961
2;2022-03-02;2020-08-12;3028;Sleen;0
2;2022-03-02;2020-08-12;30022;Susteren;1087605158019
2;2022-03-02;2020-08-12;30017;Venlo;6325478079690
2;2022-03-02;2020-08-12;30020;Venray;0
2;2022-03-02;2020-08-12;7016;Winterswijk;0
2;2022-03-02;2020-08-13;12006;Alkmaar;10420417526228
2;2022-03-02;2020-08-13;8022;Apeldoorn;10224198869040
2;2022-03-02;2020-08-13;12022;Beverwijk;5035077578901
2;2022-03-02;2020-08-13;8017;Epe;0
2;2022-03-02;2020-08-13;2038;Franeker;0
2;2022-03-02;2020-08-13;1033;Garmerwolde;7307102378871
2;2022-03-02;2020-08-13;2032;Harlingen;0
2;2022-03-02;2020-08-13;6004;Lelystad;9345954771538
2;2022-03-02;2020-08-13;6006;Zeewolde;34939183451890
2;2022-03-02;2020-08-14;15007;De Groote Lucht;18694008538103
2;2022-03-02;2020-08-14;18006;Westerschouwen;0
2;2022-03-02;2020-08-15;9016;Arnhem;4311576442559
2;2022-03-02;2020-08-15;13010;Haarlem Waarderpolder;13608049073202
2;2022-03-02;2020-08-15;9024;Nijmegen;7056373116608
2;2022-03-02;2020-08-16;9013;Asperen;3095600473786
2;2022-03-02;2020-08-16;3010;Assen;7088281037292
2;2022-03-02;2020-08-16;28002;Asten;2687264296845
2;2022-03-02;2020-08-16;16010;Kralingseveer;9947734189020
2;2022-03-02;2020-08-16;12023;Den Helder;3054245885654
2;2022-03-02;2020-08-16;4019;Deventer;2842891932855
2;2022-03-02;2020-08-16;2038;Franeker;5648953407171
2;2022-03-02;2020-08-16;2015;Gorredijk;1302083223929
2;2022-03-02;2020-08-16;4023;Kampen;2436495780773
2;2022-03-02;2020-08-16;1039;Scheemda;5184559898192
2;2022-03-02;2020-08-16;1008;Stadskanaal;0
2;2022-03-02;2020-08-16;32002;Tilburg;9078580992716
2;2022-03-02;2020-08-16;4027;Tollebeek;9403609177947
2;2022-03-02;2020-08-16;3023;Tweede Exloermond;0
2;2022-03-02;2020-08-16;12018;Wieringen;15885857470265
2;2022-03-02;2020-08-16;4026;Zwolle;708262509313
2;2022-03-02;2020-08-17;10027;Amersfoort;4031406866104
2;2022-03-02;2020-08-17;11014;Amsterdam West;11018848713270
2;2022-03-02;2020-08-17;11008;Blaricum;15069002817551
2;2022-03-02;2020-08-17;8021;Ede;2628983296022
2;2022-03-02;2020-08-17;29003;Land Van Cuijk;10928994856504
2;2022-03-02;2020-08-17;5012;Oldenzaal;3015940167038
2;2022-03-02;2020-08-17;10020;Woudenberg;881502219331
2;2022-03-02;2020-08-18;28003;Aarle-Rixtel;3292133880964
2;2022-03-02;2020-08-18;25021;Bath;2714125866087
2;2022-03-02;2020-08-18;9017;Bergharen;0
2;2022-03-02;2020-08-18;2021;Damwoude;3841583104120
2;2022-03-02;2020-08-18;27008;S Hertogenbosch;5460127526456
2;2022-03-02;2020-08-18;28005;Dinther;0
2;2022-03-02;2020-08-18;3033;Echten;0
2;2022-03-02;2020-08-18;2032;Harlingen;0
2;2022-03-02;2020-08-18;15008;Harnaschpolder;17510513659699
2;2022-03-02;2020-08-18;15005;Houtrust;15840410103991
2;2022-03-02;2020-08-18;25020;Kaatsheuvel;8635500129557
2;2022-03-02;2020-08-18;25027;Lage Zwaluwe;0
2;2022-03-02;2020-08-18;2011;Leeuwarden;15795760976734
2;2022-03-02;2020-08-18;13033;Leiden Zuid-West;9294263746336
2;2022-03-02;2020-08-18;10037;Loenen;11893717893043
2;2022-03-02;2020-08-18;25017;Nieuwveer;23980419127944
2;2022-03-02;2020-08-18;17054;Piershil;0
2;2022-03-02;2020-08-18;25012;Putte;25558118794604
2;2022-03-02;2020-08-18;25013;Riel;0
2;2022-03-02;2020-08-18;3027;Smilde;0
2;2022-03-02;2020-08-18;21001;Walcheren;6337997983527
2;2022-03-02;2020-08-19;12006;Alkmaar;4001454629020
2;2022-03-02;2020-08-19;8022;Apeldoorn;1935383804794
2;2022-03-02;2020-08-19;5025;Den Ham;0
2;2022-03-02;2020-08-19;10008;Driebergen;4659522526220
2;2022-03-02;2020-08-19;5002;Enschede;0
2;2022-03-02;2020-08-19;8017;Epe;0
2;2022-03-02;2020-08-19;7022;Etten;0
2;2022-03-02;2020-08-19;1033;Garmerwolde;0
2;2022-03-02;2020-08-19;4024;Hardenberg;1478331360064
2;2022-03-02;2020-08-19;6004;Lelystad;4541736855391
2;2022-03-02;2020-08-19;30007;Bosscherveld;3651701900121
2;2022-03-02;2020-08-19;30023;Panheel;0
2;2022-03-02;2020-08-19;17011;Ridderkerk;16749743008140
2;2022-03-02;2020-08-19;30011;Simpelveld;7298128556689
2;2022-03-02;2020-08-19;27010;Sint-Oedenrode;0
2;2022-03-02;2020-08-19;30022;Susteren;0
2;2022-03-02;2020-08-19;10009;Utrecht;7531954379473
2;2022-03-02;2020-08-19;30017;Venlo;2235164509626
2;2022-03-02;2020-08-19;30020;Venray;5592999508860
2;2022-03-02;2020-08-19;7016;Winterswijk;0
2;2022-03-02;2020-08-19;6006;Zeewolde;3713571768556
2;2022-03-02;2020-08-19;2022;Joure;0
2;2022-03-02;2020-08-19;2037;Warns;0
2;2022-03-02;2020-08-20;3010;Assen;0
2;2022-03-02;2020-08-20;13038;Nieuwveen;1318692162025
2;2022-03-02;2020-08-20;1039;Scheemda;0
2;2022-03-02;2020-08-20;23002;Terneuzen;0
2;2022-03-02;2020-08-20;3023;Tweede Exloermond;0
2;2022-03-02;2020-08-20;13030;Leimuiden;0
2;2022-03-02;2020-08-20;1008;Stadskanaal;0
2;2022-03-02;2020-08-20;12021;Wervershoof;17945271925942
2;2022-03-02;2020-08-21;16010;Kralingseveer;5480051001686
2;2022-03-02;2020-08-21;2021;Damwoude;3070474253301
2;2022-03-02;2020-08-21;13010;Haarlem Waarderpolder;21895926569214
2;2022-03-02;2020-08-21;27010;Sint-Oedenrode;0
2;2022-03-02;2020-08-22;32002;Tilburg;8258664907193
2;2022-03-02;2020-08-22;4027;Tollebeek;0
2;2022-03-02;2020-08-23;10027;Amersfoort;8492369480062
2;2022-03-02;2020-08-23;11014;Amsterdam West;38065655388601
2;2022-03-02;2020-08-23;2012;Drachten;0
2;2022-03-02;2020-08-23;3033;Echten;0
2;2022-03-02;2020-08-23;8021;Ede;6478948998155
2;2022-03-02;2020-08-23;29003;Land Van Cuijk;2318233761559
2;2022-03-02;2020-08-23;5012;Oldenzaal;0
2;2022-03-02;2020-08-23;3028;Sleen;0
2;2022-03-02;2020-08-23;3027;Smilde;0
2;2022-03-02;2020-08-23;10009;Utrecht;15800820822908
2;2022-03-02;2020-08-23;10020;Woudenberg;0
2;2022-03-02;2020-08-24;28002;Asten;1868458476036
2;2022-03-02;2020-08-24;27008;S Hertogenbosch;18384221577844
2;2022-03-02;2020-08-24;28005;Dinther;0
2;2022-03-02;2020-08-24;15008;Harnaschpolder;3676421250908
2;2022-03-02;2020-08-24;15005;Houtrust;10366844331754
2;2022-03-02;2020-08-24;10037;Loenen;1601212187050
2;2022-03-02;2020-08-25;28003;Aarle-Rixtel;1300602179534
2;2022-03-02;2020-08-25;12006;Alkmaar;2244104190835
2;2022-03-02;2020-08-25;6005;Almere;14730504377052
2;2022-03-02;2020-08-25;8022;Apeldoorn;0
2;2022-03-02;2020-08-25;9013;Asperen;0
2;2022-03-02;2020-08-25;3010;Assen;0
2;2022-03-02;2020-08-25;25021;Bath;10356733382300
2;2022-03-02;2020-08-25;12022;Beverwijk;1951049952710
2;2022-03-02;2020-08-25;15007;De Groote Lucht;15277024576303
2;2022-03-02;2020-08-25;10008;Driebergen;3884568397911
2;2022-03-02;2020-08-25;8017;Epe;0
2;2022-03-02;2020-08-25;25020;Kaatsheuvel;0
2;2022-03-02;2020-08-25;25027;Lage Zwaluwe;0
2;2022-03-02;2020-08-25;6004;Lelystad;6177361595327
2;2022-03-02;2020-08-25;25017;Nieuwveer;3249470487450
2;2022-03-02;2020-08-25;17054;Piershil;4111368272927
2;2022-03-02;2020-08-25;17011;Ridderkerk;14699823611157
2;2022-03-02;2020-08-25;25013;Riel;0
2;2022-03-02;2020-08-25;1039;Scheemda;0
2;2022-03-02;2020-08-25;1008;Stadskanaal;1985206873734
2;2022-03-02;2020-08-25;3023;Tweede Exloermond;0
2;2022-03-02;2020-08-25;21001;Walcheren;0
2;2022-03-02;2020-08-25;18006;Westerschouwen;0
2;2022-03-02;2020-08-25;6006;Zeewolde;4844084919800
2;2022-03-02;2020-08-26;9016;Arnhem;4771780926061
2;2022-03-02;2020-08-26;5025;Den Ham;0
2;2022-03-02;2020-08-26;12023;Den Helder;749068391038
2;2022-03-02;2020-08-26;4019;Deventer;3182459060998
2;2022-03-02;2020-08-26;5002;Enschede;1292975981982
2;2022-03-02;2020-08-26;7022;Etten;0
2;2022-03-02;2020-08-26;2038;Franeker;0
2;2022-03-02;2020-08-26;4024;Hardenberg;0
2;2022-03-02;2020-08-26;2032;Harlingen;0
2;2022-03-02;2020-08-26;2022;Joure;0
2;2022-03-02;2020-08-26;4023;Kampen;0
2;2022-03-02;2020-08-26;13030;Leimuiden;0
2;2022-03-02;2020-08-26;30007;Bosscherveld;4786330055521
2;2022-03-02;2020-08-26;13038;Nieuwveen;0
2;2022-03-02;2020-08-26;30023;Panheel;2146359313878
2;2022-03-02;2020-08-26;30011;Simpelveld;793529900243
2;2022-03-02;2020-08-26;3028;Sleen;0
2;2022-03-02;2020-08-26;30022;Susteren;12943163300635
2;2022-03-02;2020-08-26;30017;Venlo;8747615104169
2;2022-03-02;2020-08-26;2037;Warns;0
2;2022-03-02;2020-08-26;12021;Wervershoof;0
2;2022-03-02;2020-08-26;12018;Wieringen;0
2;2022-03-02;2020-08-26;7016;Winterswijk;0
2;2022-03-02;2020-08-26;4026;Zwolle;0
2;2022-03-02;2020-08-27;2015;Gorredijk;0
2;2022-03-02;2020-08-27;2011;Leeuwarden;4221339389489
2;2022-03-02;2020-08-27;23002;Terneuzen;1124050422227
2;2022-03-02;2020-08-28;6005;Almere;10640136581049
2;2022-03-02;2020-08-28;6003;Dronten;0
2;2022-03-02;2020-08-28;1033;Garmerwolde;0
2;2022-03-02;2020-08-28;32002;Tilburg;6494883702423
2;2022-03-02;2020-08-28;4027;Tollebeek;851281216539
2;2022-03-02;2020-08-29;10027;Amersfoort;5399492695809
2;2022-03-02;2020-08-29;2021;Damwoude;0
2;2022-03-02;2020-08-29;8021;Ede;7190512508281
2;2022-03-02;2020-08-29;2038;Franeker;0
2;2022-03-02;2020-08-29;29003;Land Van Cuijk;5608038961992
2;2022-03-02;2020-08-29;5012;Oldenzaal;7348090622429
