Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
2;2022-03-15 09:00:00;2021-11-01;VR13;Amsterdam-Amstelland;2832;396
2;2022-03-15 09:00:00;2021-11-02;VR13;Amsterdam-Amstelland;3158;471
2;2022-03-15 09:00:00;2021-11-03;VR13;Amsterdam-Amstelland;3481;534
2;2022-03-15 09:00:00;2021-11-04;VR13;Amsterdam-Amstelland;3489;521
2;2022-03-15 09:00:00;2021-11-05;VR13;Amsterdam-Amstelland;3663;528
2;2022-03-15 09:00:00;2021-11-06;VR13;Amsterdam-Amstelland;2943;490
2;2022-03-15 09:00:00;2021-11-07;VR13;Amsterdam-Amstelland;2725;489
2;2022-03-15 09:00:00;2021-11-08;VR13;Amsterdam-Amstelland;4095;667
2;2022-03-15 09:00:00;2021-11-09;VR13;Amsterdam-Amstelland;4701;695
2;2022-03-15 09:00:00;2021-11-10;VR13;Amsterdam-Amstelland;5079;793
2;2022-03-15 09:00:00;2021-11-11;VR13;Amsterdam-Amstelland;4885;880
2;2022-03-15 09:00:00;2021-11-12;VR13;Amsterdam-Amstelland;4807;817
2;2022-03-15 09:00:00;2021-11-13;VR13;Amsterdam-Amstelland;3804;720
2;2022-03-15 09:00:00;2021-11-14;VR13;Amsterdam-Amstelland;4223;823
2;2022-03-15 09:00:00;2021-11-15;VR13;Amsterdam-Amstelland;5376;956
2;2022-03-15 09:00:00;2021-11-16;VR13;Amsterdam-Amstelland;5190;995
2;2022-03-15 09:00:00;2021-11-17;VR13;Amsterdam-Amstelland;5926;1086
2;2022-03-15 09:00:00;2021-11-18;VR13;Amsterdam-Amstelland;5540;1100
2;2022-03-15 09:00:00;2021-11-19;VR13;Amsterdam-Amstelland;5833;1150
2;2022-03-15 09:00:00;2021-11-20;VR13;Amsterdam-Amstelland;4963;1016
2;2022-03-15 09:00:00;2021-11-21;VR13;Amsterdam-Amstelland;4778;983
2;2022-03-15 09:00:00;2021-11-22;VR13;Amsterdam-Amstelland;5877;1008
2;2022-03-15 09:00:00;2021-11-23;VR13;Amsterdam-Amstelland;6084;1067
2;2022-03-15 09:00:00;2021-11-24;VR13;Amsterdam-Amstelland;6383;1104
2;2022-03-15 09:00:00;2021-11-25;VR13;Amsterdam-Amstelland;5846;1060
2;2022-03-15 09:00:00;2021-11-26;VR13;Amsterdam-Amstelland;5357;988
2;2022-03-15 09:00:00;2021-11-27;VR13;Amsterdam-Amstelland;4515;793
2;2022-03-15 09:00:00;2021-11-28;VR13;Amsterdam-Amstelland;4529;796
2;2022-03-15 09:00:00;2021-11-29;VR13;Amsterdam-Amstelland;5908;899
2;2022-03-15 09:00:00;2021-11-30;VR13;Amsterdam-Amstelland;5972;945
2;2022-03-15 09:00:00;2021-12-01;VR13;Amsterdam-Amstelland;5851;1018
2;2022-03-15 09:00:00;2021-12-02;VR13;Amsterdam-Amstelland;5769;1044
2;2022-03-15 09:00:00;2021-12-03;VR13;Amsterdam-Amstelland;4872;840
2;2022-03-15 09:00:00;2021-12-04;VR13;Amsterdam-Amstelland;3536;764
2;2022-03-15 09:00:00;2021-12-05;VR13;Amsterdam-Amstelland;3149;755
2;2022-03-15 09:00:00;2021-12-06;VR13;Amsterdam-Amstelland;4459;872
2;2022-03-15 09:00:00;2021-12-07;VR13;Amsterdam-Amstelland;4106;819
2;2022-03-15 09:00:00;2021-12-08;VR13;Amsterdam-Amstelland;4435;852
2;2022-03-15 09:00:00;2021-12-09;VR13;Amsterdam-Amstelland;3941;807
2;2022-03-15 09:00:00;2021-12-10;VR13;Amsterdam-Amstelland;3638;728
2;2022-03-15 09:00:00;2021-12-11;VR13;Amsterdam-Amstelland;2738;580
2;2022-03-15 09:00:00;2021-12-12;VR13;Amsterdam-Amstelland;2590;589
2;2022-03-15 09:00:00;2021-12-13;VR13;Amsterdam-Amstelland;3600;747
2;2022-03-15 09:00:00;2021-12-14;VR13;Amsterdam-Amstelland;3641;792
2;2022-03-15 09:00:00;2021-12-15;VR13;Amsterdam-Amstelland;4049;839
2;2022-03-15 09:00:00;2021-12-16;VR13;Amsterdam-Amstelland;3522;717
2;2022-03-15 09:00:00;2021-12-17;VR13;Amsterdam-Amstelland;3415;701
2;2022-03-15 09:00:00;2021-12-18;VR13;Amsterdam-Amstelland;3009;649
2;2022-03-15 09:00:00;2021-12-19;VR13;Amsterdam-Amstelland;3229;674
2;2022-03-15 09:00:00;2021-12-20;VR13;Amsterdam-Amstelland;4035;841
2;2022-03-15 09:00:00;2021-12-21;VR13;Amsterdam-Amstelland;4168;873
2;2022-03-15 09:00:00;2021-12-22;VR13;Amsterdam-Amstelland;5534;1017
2;2022-03-15 09:00:00;2021-12-23;VR13;Amsterdam-Amstelland;6308;1013
2;2022-03-15 09:00:00;2021-12-24;VR13;Amsterdam-Amstelland;5236;934
2;2022-03-15 09:00:00;2021-12-25;VR13;Amsterdam-Amstelland;2745;777
2;2022-03-15 09:00:00;2021-12-26;VR13;Amsterdam-Amstelland;2444;771
2;2022-03-15 09:00:00;2021-12-27;VR13;Amsterdam-Amstelland;3581;1088
2;2022-03-15 09:00:00;2021-12-28;VR13;Amsterdam-Amstelland;3893;1187
2;2022-03-15 09:00:00;2021-12-29;VR13;Amsterdam-Amstelland;4906;1428
2;2022-03-15 09:00:00;2021-12-30;VR13;Amsterdam-Amstelland;5919;1679
2;2022-03-15 09:00:00;2021-12-31;VR13;Amsterdam-Amstelland;4302;1447
2;2022-03-15 09:00:00;2022-01-01;VR13;Amsterdam-Amstelland;2663;1042
2;2022-03-15 09:00:00;2022-01-02;VR13;Amsterdam-Amstelland;4514;1803
2;2022-03-15 09:00:00;2022-01-03;VR13;Amsterdam-Amstelland;6727;2947
2;2022-03-15 09:00:00;2022-01-04;VR13;Amsterdam-Amstelland;7736;3447
2;2022-03-15 09:00:00;2022-01-05;VR13;Amsterdam-Amstelland;8282;3072
2;2022-03-15 09:00:00;2022-01-06;VR13;Amsterdam-Amstelland;8591;3007
2;2022-03-15 09:00:00;2022-01-07;VR13;Amsterdam-Amstelland;8133;2753
2;2022-03-15 09:00:00;2022-01-08;VR13;Amsterdam-Amstelland;7651;2838
2;2022-03-15 09:00:00;2022-01-09;VR13;Amsterdam-Amstelland;7744;3105
2;2022-03-15 09:00:00;2022-01-10;VR13;Amsterdam-Amstelland;8055;3484
2;2022-03-15 09:00:00;2022-01-11;VR13;Amsterdam-Amstelland;8719;3611
2;2022-03-15 09:00:00;2022-01-12;VR13;Amsterdam-Amstelland;8768;3534
2;2022-03-15 09:00:00;2022-01-13;VR13;Amsterdam-Amstelland;8855;3427
2;2022-03-15 09:00:00;2022-01-14;VR13;Amsterdam-Amstelland;9328;3724
2;2022-03-15 09:00:00;2022-01-15;VR13;Amsterdam-Amstelland;8503;3571
2;2022-03-15 09:00:00;2022-01-16;VR13;Amsterdam-Amstelland;8537;3880
2;2022-03-15 09:00:00;2022-01-17;VR13;Amsterdam-Amstelland;9913;4831
2;2022-03-15 09:00:00;2022-01-18;VR13;Amsterdam-Amstelland;10366;5009
2;2022-03-15 09:00:00;2022-01-19;VR13;Amsterdam-Amstelland;9978;4366
2;2022-03-15 09:00:00;2022-01-20;VR13;Amsterdam-Amstelland;9188;4761
2;2022-03-15 09:00:00;2022-01-21;VR13;Amsterdam-Amstelland;9317;4731
2;2022-03-15 09:00:00;2022-01-22;VR13;Amsterdam-Amstelland;9145;4631
2;2022-03-15 09:00:00;2022-01-23;VR13;Amsterdam-Amstelland;8978;4459
2;2022-03-15 09:00:00;2022-01-24;VR13;Amsterdam-Amstelland;9450;5321
2;2022-03-15 09:00:00;2022-01-25;VR13;Amsterdam-Amstelland;9088;4848
2;2022-03-15 09:00:00;2022-01-26;VR13;Amsterdam-Amstelland;8235;4585
2;2022-03-15 09:00:00;2022-01-27;VR13;Amsterdam-Amstelland;8938;5308
2;2022-03-15 09:00:00;2022-01-28;VR13;Amsterdam-Amstelland;9342;5469
2;2022-03-15 09:00:00;2022-01-29;VR13;Amsterdam-Amstelland;8120;4798
2;2022-03-15 09:00:00;2022-01-30;VR13;Amsterdam-Amstelland;8089;4914
2;2022-03-15 09:00:00;2022-01-31;VR13;Amsterdam-Amstelland;7841;4720
2;2022-03-15 09:00:00;2022-02-01;VR13;Amsterdam-Amstelland;8312;4918
2;2022-03-15 09:00:00;2022-02-02;VR13;Amsterdam-Amstelland;8388;4870
2;2022-03-15 09:00:00;2022-02-03;VR13;Amsterdam-Amstelland;7543;4329
2;2022-03-15 09:00:00;2022-02-04;VR13;Amsterdam-Amstelland;6733;3692
2;2022-03-15 09:00:00;2022-02-05;VR13;Amsterdam-Amstelland;6609;3725
2;2022-03-15 09:00:00;2022-02-06;VR13;Amsterdam-Amstelland;6116;3375
2;2022-03-15 09:00:00;2022-02-07;VR13;Amsterdam-Amstelland;7306;4177
2;2022-03-15 09:00:00;2022-02-08;VR13;Amsterdam-Amstelland;7526;4270
2;2022-03-15 09:00:00;2022-02-09;VR13;Amsterdam-Amstelland;7483;3995
2;2022-03-15 09:00:00;2022-02-10;VR13;Amsterdam-Amstelland;6435;3292
2;2022-03-15 09:00:00;2022-02-11;VR13;Amsterdam-Amstelland;5518;2873
2;2022-03-15 09:00:00;2022-02-12;VR13;Amsterdam-Amstelland;4188;2314
2;2022-03-15 09:00:00;2022-02-13;VR13;Amsterdam-Amstelland;4227;2374
2;2022-03-15 09:00:00;2022-02-14;VR13;Amsterdam-Amstelland;5274;2923
2;2022-03-15 09:00:00;2022-02-15;VR13;Amsterdam-Amstelland;5268;2901
2;2022-03-15 09:00:00;2022-02-16;VR13;Amsterdam-Amstelland;5053;2708
2;2022-03-15 09:00:00;2022-02-17;VR13;Amsterdam-Amstelland;4434;2308
2;2022-03-15 09:00:00;2022-02-18;VR13;Amsterdam-Amstelland;2595;1272
2;2022-03-15 09:00:00;2022-02-19;VR13;Amsterdam-Amstelland;2905;1765
2;2022-03-15 09:00:00;2022-02-20;VR13;Amsterdam-Amstelland;2598;1537
2;2022-03-15 09:00:00;2022-02-21;VR13;Amsterdam-Amstelland;2905;1718
2;2022-03-15 09:00:00;2022-02-22;VR13;Amsterdam-Amstelland;3548;2095
2;2022-03-15 09:00:00;2022-02-23;VR13;Amsterdam-Amstelland;3513;2152
2;2022-03-15 09:00:00;2022-02-24;VR13;Amsterdam-Amstelland;3126;1759
2;2022-03-15 09:00:00;2022-02-25;VR13;Amsterdam-Amstelland;2688;1522
2;2022-03-15 09:00:00;2022-02-26;VR13;Amsterdam-Amstelland;2321;1490
2;2022-03-15 09:00:00;2022-02-27;VR13;Amsterdam-Amstelland;2772;1827
2;2022-03-15 09:00:00;2022-02-28;VR13;Amsterdam-Amstelland;3966;2439
2;2022-03-15 09:00:00;2022-03-01;VR13;Amsterdam-Amstelland;4766;3008
2;2022-03-15 09:00:00;2022-03-02;VR13;Amsterdam-Amstelland;5285;3319
2;2022-03-15 09:00:00;2022-03-03;VR13;Amsterdam-Amstelland;5010;3014
2;2022-03-15 09:00:00;2022-03-04;VR13;Amsterdam-Amstelland;4419;2564
2;2022-03-15 09:00:00;2022-03-05;VR13;Amsterdam-Amstelland;3469;2154
2;2022-03-15 09:00:00;2022-03-06;VR13;Amsterdam-Amstelland;3621;2318
2;2022-03-15 09:00:00;2022-03-07;VR13;Amsterdam-Amstelland;5383;3317
2;2022-03-15 09:00:00;2022-03-08;VR13;Amsterdam-Amstelland;5723;3533
2;2022-03-15 09:00:00;2022-03-09;VR13;Amsterdam-Amstelland;6052;3635
2;2022-03-15 09:00:00;2022-03-10;VR13;Amsterdam-Amstelland;5379;3143
2;2022-03-15 09:00:00;2022-03-11;VR13;Amsterdam-Amstelland;4499;2640
2;2022-03-15 09:00:00;2022-03-12;VR13;Amsterdam-Amstelland;3703;2378
2;2022-03-15 09:00:00;2022-03-13;VR13;Amsterdam-Amstelland;3964;2470
2;2022-03-15 09:00:00;2020-06-01;VR14;Gooi en Vechtstreek;39;0
2;2022-03-15 09:00:00;2020-06-02;VR14;Gooi en Vechtstreek;110;1
2;2022-03-15 09:00:00;2020-06-03;VR14;Gooi en Vechtstreek;147;0
2;2022-03-15 09:00:00;2020-06-04;VR14;Gooi en Vechtstreek;153;0
2;2022-03-15 09:00:00;2020-06-05;VR14;Gooi en Vechtstreek;264;0
2;2022-03-15 09:00:00;2020-06-06;VR14;Gooi en Vechtstreek;135;0
2;2022-03-15 09:00:00;2020-06-07;VR14;Gooi en Vechtstreek;80;0
2;2022-03-15 09:00:00;2020-06-08;VR14;Gooi en Vechtstreek;187;0
2;2022-03-15 09:00:00;2020-06-09;VR14;Gooi en Vechtstreek;171;0
2;2022-03-15 09:00:00;2020-06-10;VR14;Gooi en Vechtstreek;185;2
2;2022-03-15 09:00:00;2020-06-11;VR14;Gooi en Vechtstreek;176;7
2;2022-03-15 09:00:00;2020-06-12;VR14;Gooi en Vechtstreek;133;0
2;2022-03-15 09:00:00;2020-06-13;VR14;Gooi en Vechtstreek;88;1
2;2022-03-15 09:00:00;2020-06-14;VR14;Gooi en Vechtstreek;91;1
2;2022-03-15 09:00:00;2020-06-15;VR14;Gooi en Vechtstreek;232;4
2;2022-03-15 09:00:00;2020-06-16;VR14;Gooi en Vechtstreek;206;4
2;2022-03-15 09:00:00;2020-06-17;VR14;Gooi en Vechtstreek;196;1
2;2022-03-15 09:00:00;2020-06-18;VR14;Gooi en Vechtstreek;199;0
2;2022-03-15 09:00:00;2020-06-19;VR14;Gooi en Vechtstreek;173;1
2;2022-03-15 09:00:00;2020-06-20;VR14;Gooi en Vechtstreek;112;0
2;2022-03-15 09:00:00;2020-06-21;VR14;Gooi en Vechtstreek;110;0
2;2022-03-15 09:00:00;2020-06-22;VR14;Gooi en Vechtstreek;246;1
2;2022-03-15 09:00:00;2020-06-23;VR14;Gooi en Vechtstreek;221;2
2;2022-03-15 09:00:00;2020-06-24;VR14;Gooi en Vechtstreek;169;3
2;2022-03-15 09:00:00;2020-06-25;VR14;Gooi en Vechtstreek;200;6
2;2022-03-15 09:00:00;2020-06-26;VR14;Gooi en Vechtstreek;142;8
2;2022-03-15 09:00:00;2020-06-27;VR14;Gooi en Vechtstreek;118;3
2;2022-03-15 09:00:00;2020-06-28;VR14;Gooi en Vechtstreek;103;2
2;2022-03-15 09:00:00;2020-06-29;VR14;Gooi en Vechtstreek;251;5
2;2022-03-15 09:00:00;2020-06-30;VR14;Gooi en Vechtstreek;219;5
2;2022-03-15 09:00:00;2020-07-01;VR14;Gooi en Vechtstreek;238;3
2;2022-03-15 09:00:00;2020-07-02;VR14;Gooi en Vechtstreek;212;3
2;2022-03-15 09:00:00;2020-07-03;VR14;Gooi en Vechtstreek;162;1
2;2022-03-15 09:00:00;2020-07-04;VR14;Gooi en Vechtstreek;106;1
2;2022-03-15 09:00:00;2020-07-05;VR14;Gooi en Vechtstreek;83;2
2;2022-03-15 09:00:00;2020-07-06;VR14;Gooi en Vechtstreek;238;3
2;2022-03-15 09:00:00;2020-07-07;VR14;Gooi en Vechtstreek;237;2
2;2022-03-15 09:00:00;2020-07-08;VR14;Gooi en Vechtstreek;245;1
2;2022-03-15 09:00:00;2020-07-09;VR14;Gooi en Vechtstreek;220;0
2;2022-03-15 09:00:00;2020-07-10;VR14;Gooi en Vechtstreek;236;3
2;2022-03-15 09:00:00;2020-07-11;VR14;Gooi en Vechtstreek;100;0
2;2022-03-15 09:00:00;2020-07-12;VR14;Gooi en Vechtstreek;107;0
2;2022-03-15 09:00:00;2020-07-13;VR14;Gooi en Vechtstreek;227;2
2;2022-03-15 09:00:00;2020-07-14;VR14;Gooi en Vechtstreek;217;1
2;2022-03-15 09:00:00;2020-07-15;VR14;Gooi en Vechtstreek;216;1
2;2022-03-15 09:00:00;2020-07-16;VR14;Gooi en Vechtstreek;227;2
2;2022-03-15 09:00:00;2020-07-17;VR14;Gooi en Vechtstreek;225;1
2;2022-03-15 09:00:00;2020-07-18;VR14;Gooi en Vechtstreek;174;2
2;2022-03-15 09:00:00;2020-07-19;VR14;Gooi en Vechtstreek;162;2
2;2022-03-15 09:00:00;2020-07-20;VR14;Gooi en Vechtstreek;260;3
2;2022-03-15 09:00:00;2020-07-21;VR14;Gooi en Vechtstreek;259;3
2;2022-03-15 09:00:00;2020-07-22;VR14;Gooi en Vechtstreek;253;2
2;2022-03-15 09:00:00;2020-07-23;VR14;Gooi en Vechtstreek;299;1
2;2022-03-15 09:00:00;2020-07-24;VR14;Gooi en Vechtstreek;332;3
2;2022-03-15 09:00:00;2020-07-25;VR14;Gooi en Vechtstreek;236;4
2;2022-03-15 09:00:00;2020-07-26;VR14;Gooi en Vechtstreek;263;0
2;2022-03-15 09:00:00;2020-07-27;VR14;Gooi en Vechtstreek;354;4
2;2022-03-15 09:00:00;2020-07-28;VR14;Gooi en Vechtstreek;318;4
2;2022-03-15 09:00:00;2020-07-29;VR14;Gooi en Vechtstreek;305;3
2;2022-03-15 09:00:00;2020-07-30;VR14;Gooi en Vechtstreek;274;4
2;2022-03-15 09:00:00;2020-07-31;VR14;Gooi en Vechtstreek;226;5
2;2022-03-15 09:00:00;2020-08-01;VR14;Gooi en Vechtstreek;138;4
2;2022-03-15 09:00:00;2020-08-02;VR14;Gooi en Vechtstreek;142;14
2;2022-03-15 09:00:00;2020-08-03;VR14;Gooi en Vechtstreek;267;4
2;2022-03-15 09:00:00;2020-08-04;VR14;Gooi en Vechtstreek;293;9
2;2022-03-15 09:00:00;2020-08-05;VR14;Gooi en Vechtstreek;278;5
2;2022-03-15 09:00:00;2020-08-06;VR14;Gooi en Vechtstreek;260;6
2;2022-03-15 09:00:00;2020-08-07;VR14;Gooi en Vechtstreek;307;5
2;2022-03-15 09:00:00;2020-08-08;VR14;Gooi en Vechtstreek;205;0
2;2022-03-15 09:00:00;2020-08-09;VR14;Gooi en Vechtstreek;210;4
2;2022-03-15 09:00:00;2020-08-10;VR14;Gooi en Vechtstreek;317;6
2;2022-03-15 09:00:00;2020-08-11;VR14;Gooi en Vechtstreek;320;17
2;2022-03-15 09:00:00;2020-08-12;VR14;Gooi en Vechtstreek;295;12
2;2022-03-15 09:00:00;2020-08-13;VR14;Gooi en Vechtstreek;305;7
2;2022-03-15 09:00:00;2020-08-14;VR14;Gooi en Vechtstreek;355;7
2;2022-03-15 09:00:00;2020-08-15;VR14;Gooi en Vechtstreek;301;10
2;2022-03-15 09:00:00;2020-08-16;VR14;Gooi en Vechtstreek;273;9
2;2022-03-15 09:00:00;2020-08-17;VR14;Gooi en Vechtstreek;325;6
2;2022-03-15 09:00:00;2020-08-18;VR14;Gooi en Vechtstreek;345;12
2;2022-03-15 09:00:00;2020-08-19;VR14;Gooi en Vechtstreek;471;7
2;2022-03-15 09:00:00;2020-08-20;VR14;Gooi en Vechtstreek;420;4
2;2022-03-15 09:00:00;2020-08-21;VR14;Gooi en Vechtstreek;449;10
2;2022-03-15 09:00:00;2020-08-22;VR14;Gooi en Vechtstreek;327;7
2;2022-03-15 09:00:00;2020-08-23;VR14;Gooi en Vechtstreek;349;3
2;2022-03-15 09:00:00;2020-08-24;VR14;Gooi en Vechtstreek;459;15
2;2022-03-15 09:00:00;2020-08-25;VR14;Gooi en Vechtstreek;457;5
2;2022-03-15 09:00:00;2020-08-26;VR14;Gooi en Vechtstreek;501;5
2;2022-03-15 09:00:00;2020-08-27;VR14;Gooi en Vechtstreek;450;2
2;2022-03-15 09:00:00;2020-08-28;VR14;Gooi en Vechtstreek;560;14
2;2022-03-15 09:00:00;2020-08-29;VR14;Gooi en Vechtstreek;405;9
2;2022-03-15 09:00:00;2020-08-30;VR14;Gooi en Vechtstreek;406;13
2;2022-03-15 09:00:00;2020-08-31;VR14;Gooi en Vechtstreek;493;14
2;2022-03-15 09:00:00;2020-09-01;VR14;Gooi en Vechtstreek;497;18
2;2022-03-15 09:00:00;2020-09-02;VR14;Gooi en Vechtstreek;580;12
2;2022-03-15 09:00:00;2020-09-03;VR14;Gooi en Vechtstreek;563;12
2;2022-03-15 09:00:00;2020-09-04;VR14;Gooi en Vechtstreek;531;8
2;2022-03-15 09:00:00;2020-09-05;VR14;Gooi en Vechtstreek;530;15
2;2022-03-15 09:00:00;2020-09-06;VR14;Gooi en Vechtstreek;494;14
2;2022-03-15 09:00:00;2020-09-07;VR14;Gooi en Vechtstreek;511;13
2;2022-03-15 09:00:00;2020-09-08;VR14;Gooi en Vechtstreek;534;11
2;2022-03-15 09:00:00;2020-09-09;VR14;Gooi en Vechtstreek;537;17
2;2022-03-15 09:00:00;2020-09-10;VR14;Gooi en Vechtstreek;553;15
2;2022-03-15 09:00:00;2020-09-11;VR14;Gooi en Vechtstreek;400;13
2;2022-03-15 09:00:00;2020-09-12;VR14;Gooi en Vechtstreek;413;14
2;2022-03-15 09:00:00;2020-09-13;VR14;Gooi en Vechtstreek;452;23
2;2022-03-15 09:00:00;2020-09-14;VR14;Gooi en Vechtstreek;516;29
2;2022-03-15 09:00:00;2020-09-15;VR14;Gooi en Vechtstreek;445;22
2;2022-03-15 09:00:00;2020-09-16;VR14;Gooi en Vechtstreek;466;16
2;2022-03-15 09:00:00;2020-09-17;VR14;Gooi en Vechtstreek;417;38
2;2022-03-15 09:00:00;2020-09-18;VR14;Gooi en Vechtstreek;361;24
2;2022-03-15 09:00:00;2020-09-19;VR14;Gooi en Vechtstreek;351;33
2;2022-03-15 09:00:00;2020-09-20;VR14;Gooi en Vechtstreek;359;25
2;2022-03-15 09:00:00;2020-09-21;VR14;Gooi en Vechtstreek;398;25
2;2022-03-15 09:00:00;2020-09-22;VR14;Gooi en Vechtstreek;434;32
2;2022-03-15 09:00:00;2020-09-23;VR14;Gooi en Vechtstreek;409;23
2;2022-03-15 09:00:00;2020-09-24;VR14;Gooi en Vechtstreek;416;25
2;2022-03-15 09:00:00;2020-09-25;VR14;Gooi en Vechtstreek;392;20
2;2022-03-15 09:00:00;2020-09-26;VR14;Gooi en Vechtstreek;380;19
2;2022-03-15 09:00:00;2020-09-27;VR14;Gooi en Vechtstreek;392;27
2;2022-03-15 09:00:00;2020-09-28;VR14;Gooi en Vechtstreek;428;48
2;2022-03-15 09:00:00;2020-09-29;VR14;Gooi en Vechtstreek;502;47
2;2022-03-15 09:00:00;2020-09-30;VR14;Gooi en Vechtstreek;442;25
2;2022-03-15 09:00:00;2020-10-01;VR14;Gooi en Vechtstreek;363;28
2;2022-03-15 09:00:00;2020-10-02;VR14;Gooi en Vechtstreek;448;47
2;2022-03-15 09:00:00;2020-10-03;VR14;Gooi en Vechtstreek;463;50
2;2022-03-15 09:00:00;2020-10-04;VR14;Gooi en Vechtstreek;473;72
2;2022-03-15 09:00:00;2020-10-05;VR14;Gooi en Vechtstreek;481;69
2;2022-03-15 09:00:00;2020-10-06;VR14;Gooi en Vechtstreek;608;87
2;2022-03-15 09:00:00;2020-10-07;VR14;Gooi en Vechtstreek;542;54
2;2022-03-15 09:00:00;2020-10-08;VR14;Gooi en Vechtstreek;616;69
2;2022-03-15 09:00:00;2020-10-09;VR14;Gooi en Vechtstreek;604;90
2;2022-03-15 09:00:00;2020-10-10;VR14;Gooi en Vechtstreek;589;65
2;2022-03-15 09:00:00;2020-10-11;VR14;Gooi en Vechtstreek;535;88
2;2022-03-15 09:00:00;2020-10-12;VR14;Gooi en Vechtstreek;596;94
2;2022-03-15 09:00:00;2020-10-13;VR14;Gooi en Vechtstreek;621;92
2;2022-03-15 09:00:00;2020-10-14;VR14;Gooi en Vechtstreek;595;99
2;2022-03-15 09:00:00;2020-10-15;VR14;Gooi en Vechtstreek;628;72
2;2022-03-15 09:00:00;2020-10-16;VR14;Gooi en Vechtstreek;647;82
2;2022-03-15 09:00:00;2020-10-17;VR14;Gooi en Vechtstreek;617;80
2;2022-03-15 09:00:00;2020-10-18;VR14;Gooi en Vechtstreek;651;112
2;2022-03-15 09:00:00;2020-10-19;VR14;Gooi en Vechtstreek;731;138
2;2022-03-15 09:00:00;2020-10-20;VR14;Gooi en Vechtstreek;733;105
2;2022-03-15 09:00:00;2020-10-21;VR14;Gooi en Vechtstreek;757;119
2;2022-03-15 09:00:00;2020-10-22;VR14;Gooi en Vechtstreek;699;108
2;2022-03-15 09:00:00;2020-10-23;VR14;Gooi en Vechtstreek;687;104
2;2022-03-15 09:00:00;2020-10-24;VR14;Gooi en Vechtstreek;656;120
2;2022-03-15 09:00:00;2020-10-25;VR14;Gooi en Vechtstreek;572;108
2;2022-03-15 09:00:00;2020-10-26;VR14;Gooi en Vechtstreek;633;108
2;2022-03-15 09:00:00;2020-10-27;VR14;Gooi en Vechtstreek;640;74
2;2022-03-15 09:00:00;2020-10-28;VR14;Gooi en Vechtstreek;676;70
2;2022-03-15 09:00:00;2020-10-29;VR14;Gooi en Vechtstreek;739;103
2;2022-03-15 09:00:00;2020-10-30;VR14;Gooi en Vechtstreek;824;102
2;2022-03-15 09:00:00;2020-10-31;VR14;Gooi en Vechtstreek;494;68
2;2022-03-15 09:00:00;2020-11-01;VR14;Gooi en Vechtstreek;406;55
2;2022-03-15 09:00:00;2020-11-02;VR14;Gooi en Vechtstreek;634;105
2;2022-03-15 09:00:00;2020-11-03;VR14;Gooi en Vechtstreek;551;80
2;2022-03-15 09:00:00;2020-11-04;VR14;Gooi en Vechtstreek;596;85
2;2022-03-15 09:00:00;2020-11-05;VR14;Gooi en Vechtstreek;541;58
2;2022-03-15 09:00:00;2020-11-06;VR14;Gooi en Vechtstreek;443;55
2;2022-03-15 09:00:00;2020-11-07;VR14;Gooi en Vechtstreek;397;51
2;2022-03-15 09:00:00;2020-11-08;VR14;Gooi en Vechtstreek;331;58
2;2022-03-15 09:00:00;2020-11-09;VR14;Gooi en Vechtstreek;642;81
2;2022-03-15 09:00:00;2020-11-10;VR14;Gooi en Vechtstreek;556;60
2;2022-03-15 09:00:00;2020-11-11;VR14;Gooi en Vechtstreek;561;71
2;2022-03-15 09:00:00;2020-11-12;VR14;Gooi en Vechtstreek;509;58
2;2022-03-15 09:00:00;2020-11-13;VR14;Gooi en Vechtstreek;447;53
2;2022-03-15 09:00:00;2020-11-14;VR14;Gooi en Vechtstreek;385;57
2;2022-03-15 09:00:00;2020-11-15;VR14;Gooi en Vechtstreek;336;54
2;2022-03-15 09:00:00;2020-11-16;VR14;Gooi en Vechtstreek;600;65
2;2022-03-15 09:00:00;2020-11-17;VR14;Gooi en Vechtstreek;567;56
2;2022-03-15 09:00:00;2020-11-18;VR14;Gooi en Vechtstreek;684;75
2;2022-03-15 09:00:00;2020-11-19;VR14;Gooi en Vechtstreek;580;49
2;2022-03-15 09:00:00;2020-11-20;VR14;Gooi en Vechtstreek;511;50
2;2022-03-15 09:00:00;2020-11-21;VR14;Gooi en Vechtstreek;449;36
2;2022-03-15 09:00:00;2020-11-22;VR14;Gooi en Vechtstreek;380;32
2;2022-03-15 09:00:00;2020-11-23;VR14;Gooi en Vechtstreek;677;48
2;2022-03-15 09:00:00;2020-11-24;VR14;Gooi en Vechtstreek;644;47
2;2022-03-15 09:00:00;2020-11-25;VR14;Gooi en Vechtstreek;638;45
2;2022-03-15 09:00:00;2020-11-26;VR14;Gooi en Vechtstreek;572;48
2;2022-03-15 09:00:00;2020-11-27;VR14;Gooi en Vechtstreek;516;39
2;2022-03-15 09:00:00;2020-11-28;VR14;Gooi en Vechtstreek;403;42
2;2022-03-15 09:00:00;2020-11-29;VR14;Gooi en Vechtstreek;345;36
2;2022-03-15 09:00:00;2020-11-30;VR14;Gooi en Vechtstreek;699;57
2;2022-03-15 09:00:00;2020-12-01;VR14;Gooi en Vechtstreek;678;51
2;2022-03-15 09:00:00;2020-12-02;VR14;Gooi en Vechtstreek;761;76
2;2022-03-15 09:00:00;2020-12-03;VR14;Gooi en Vechtstreek;705;68
